Cód.Município,Município,Despesas Empenhadas,Despesas Liquidadas,Despesas Pagas
210570,Lago da Pedra,5879700773,5875188240,5364375903
210580,Lago do Junco,1302855594,1302855594,1279950525
210590,Lago Verde,1295279135,1285848619,1235863702
210592,Lagoa do Mato,1302901317,1302901317,1302901317
210594,Lago dos Rodrigues,1283449887,1271596865,1260913373
210596,Lagoa Grande do Maranhão,1166060700,1166060700,948739724
210598,Lajeado Novo,1035267316,1038757262,950646922
210600,Lima Campos,2387383134,2387383134,2303353913
210610,Loreto,1681207688,1681207688,1637792874
210620,Luís Domingues,884019953,884019953,878809465
210630,Magalhães de Almeida,2270248782,2270248782,2144321995
210632,Maracaçumé,1988943369,1988943369,1980709448
210635,Marajá do Sena,904714352,904714352,904714352
210637,Maranhãozinho,1803177000,1803014373,1778195989
210640,Mata Roma,2676277641,2676277641,2627542803
210650,Matinha,2819992864,2819992864,2819992864
210660,Matões,4254399543,4254399543,4238630857
210663,Matões do Norte,1303892743,1303876491,1300076333
210667,Milagres do Maranhão,1413524278,1413524278,1408739647
210670,Mirador,3043147664,2975621547,2925880783
210675,Miranda do Norte,3550544142,3549044142,2478574912
210680,Mirinzal,1525740607,1523241579,1186762136
210690,Monção,2924428487,2838944087,2833419920
210700,Montes Altos,1298260741,1298260741,1267764096
210710,Morros,2211791114,2211791114,2093873475
210720,Nina Rodrigues,1927835845,1842522368,1838316856
210725,Nova Colinas,913488388,913488388,913488388
210730,Nova Iorque,808530752,742645963,723295209
210735,Nova Olinda do Maranhão,1664774972,1664438972,1624238896
210740,Olho d'Água das Cunhãs,2595413349,2595413349,2405234072
210745,Olinda Nova do Maranhão,1725344006,1725344006,1723661910
210750,Paço do Lumiar,6494557622,6485607798,5161796201
210760,Palmeirândia,2269738174,2263798801,2039279062
210770,Paraibano,2396783054,2396783054,2390994490
210780,Parnarama,2272461235,2272461215,2270613986
210790,Passagem Franca,2235865093,2235865093,2235865093
210800,Pastos Bons,3014277583,3012151652,2975946733
210805,Paulino Neves,1985677036,1985677036,1875398673
210810,Paulo Ramos,2943937158,2943937158,2542058510
210820,Pedreiras,4982110866,4960134866,4428406602
210825,Pedro do Rosário,3242051189,3242051189,3065345793
210830,Penalva,3010104065,3010104065,3010104065
210840,Peri Mirim,2171501399,1835870929,1778023751
210845,Peritoró,2706933348,2480889813,2419391014
210850,Pindaré-Mirim,3140961072,3100172506,3031822903
210860,Pinheiro,8266994714,6820080834,4909156367
210870,Pio XII,2151684396,2106252272,2099610890
210880,Pirapemas,2367792497,2352231729,2338258168
210890,Poção de Pedras,2815228503,2815045221,2815045221
210900,Porto Franco,4055344877,4055344877,4054414132
210905,Porto Rico do Maranhão,1010787684,1010752684,898394836
210910,Presidente Dutra,4929538846,4923658370,4810255585
210920,Presidente Juscelino,1423895850,1423033904,1259686146
210923,Presidente Médici,1026564674,1026564674,903794052
210927,Presidente Sarney,2006564713,2005706763,1918578340
210930,Presidente Vargas,1569565929,1569565929,1546912299
210940,Primeira Cruz,2370402106,2370402106,2370402106
210945,Raposa,3526199896,3323441018,3293794215
210950,Riachão,2541467599,2526806930,2411506123
210955,Ribamar Fiquene,905567607,905567607,899951953
210960,Rosário,4196161857,4196161857,4191821428
210970,Sambaíba,1152087204,1151486490,1128342708
210975,Santa Filomena do Maranhão,1022257175,1020483175,1018298175
210980,Santa Helena,4229955398,4229955398,4228253818
210990,Santa Inês,10932425013,10932425013,10885819800
211000,Santa Luzia,6126823008,6126823008,5728209221
211003,Santa Luzia do Paruá,2546102382,2545593782,2382307565
211010,Santa Quitéria do Maranhão,2711509692,2709188614,2705067736
211020,Santa Rita,2755052412,2752355614,2701063116
211023,Santana do Maranhão,500562352,500562352,500562352
211027,Santo Amaro do Maranhão,2142078763,2142078763,2133222926
211030,Santo Antônio dos Lopes,3541801274,3307197498,3292609084
211040,São Benedito do Rio Preto,1745562479,1695094923,1695015217
211050,São Bento,4286218639,4283299297,4225604518
211060,São Bernardo,3810363317,3810363317,3802688212
211065,São Domingos do Azeitão,1294023768,1294023768,1294023768
211070,São Domingos do Maranhão,4674315245,4674315245,4539249765
211080,São Félix de Balsas,908053788,905181333,976770621
211085,São Francisco do Brejão,1191005975,1191005975,1188790350
211090,São Francisco do Maranhão,1858046192,1858046192,1858046192
211100,São João Batista,2143373010,2142723010,2082295982
211102,São João do Carú,1742329552,1735476126,1684778965
211105,São João do Paraíso,1166638407,1165776657,1162095613
211107,São João do Soter,2874975369,2360966495,2233667674
211110,São João dos Patos,4027810228,3663297444,3629816699
211120,São José de Ribamar,20777409247,20752113524,20540017876
211125,São José dos Basílios,1168828656,1168828656,1168828656
211130,São Luís,146167183905,134632047021,131011994665
211140,São Luís Gonzaga do Maranhão,2525732352,2517644253,2457303110
211150,São Mateus do Maranhão,3920638714,3954382895,4465842927
211153,São Pedro da Água Branca,1480553747,1480553747,1376660131
211157,São Pedro dos Crentes,865888772,865888772,857268966
211160,São Raimundo das Mangabeiras,3137897856,3137897856,2957053328
211163,São Raimundo do Doca Bezerra,976483327,976287792,935411633
211167,São Roberto,1046695063,884734000,905922346
211170,São Vicente Ferrer,2652734355,2652734355,2524235136
211172,Satubinha,1495669637,1485273440,1473369786
211174,Senador Alexandre Costa,1633040572,1633040572,1594701212
211176,Senador La Rocque,1832934795,1667687754,1651640402
211178,Serrano do Maranhão,1569062624,1566378892,1534693062
211180,Sítio Novo,2466864814,2466864814,2422641972
211190,Sucupira do Norte,1456391617,1387322839,1412350310
211195,Sucupira do Riachão,856034464,852661219,741039363
211200,Tasso Fragoso,1893429027,1893429027,1884081529
211210,Timbiras,2425125329,2425125329,2260385396
211220,Timon,15644995177,15355928294,13044332710
211223,Trizidela do Vale,2743736249,2743605981,2554129649
211227,Tufilândia,1508426229,1402610821,1379650014
211230,Tuntum,9228453442,9224426461,8932981771
211240,Turiaçu,3872560380,3869787396,3869787396
211245,Turilândia,2515769217,2514515217,2353666047
211250,Tutóia,4702111201,4700980736,4163113027
211260,Urbano Santos,3730444239,3724597192,3595271730
211270,Vargem Grande,4646035605,4646035605,4420728300
211280,Viana,4505379473,4504779473,4439209874
211285,Vila Nova dos Martírios,1949677533,1926134996,1908741784
211290,Vitória do Mearim,3916402134,3407551550,2090954240
211300,Vitorino Freire,3990736120,3990736120,3984236796
211400,Zé Doca,5449529308,5449223658,5442140825
220005,Acauã,938904554,938904554,938904554
220010,Agricolândia,884035998,883957051,883957051
220020,Água Branca,2621650398,2621650398,2614441966
220025,Alagoinha do Piauí,1027405095,1023998302,1018447079
220027,Alegrete do Piauí,712831471,712519998,692929057
220030,Alto Longá,1726045335,1726045335,1726045335
220040,Altos,5397252405,5391870468,5226699674
220045,Alvorada do Gurguéia,835612831,835612831,833579411
220050,Amarante,2277922508,2277922508,2255985043
220060,Angical do Piauí,1063940118,1063036734,1053715951
220070,Anísio de Abreu,1219874392,1219874392,1214542135
220080,Antônio Almeida,814466252,806462420,788254854
220090,Aroazes,931720111,931720111,931533021
220095,Aroeiras do Itaim,556720657,556720657,556720657
220100,Arraial,908507209,907518809,904514501
220105,Assunção do Piauí,1179315416,1178325416,1178325416
220110,Avelino Lopes,1257043117,1257043117,1257043117
220115,Baixa Grande do Ribeiro,2738005029,2727478142,2727478142
220117,Barra D'Alcântara,822593332,822593332,822593332
220120,Barras,4525635574,4525635574,4477400780
220130,Barreiras do Piauí,778868695,778868695,778327395
220140,Barro Duro,1103364632,1103364632,1099153078
220150,Batalha,2918360424,2698314837,2680786932
220155,Bela Vista do Piauí,642970467,642970467,641058801
220157,Belém do Piauí,620719722,620719722,618903722
220160,Beneditinos,1505622727,1505622727,1505622727
220170,Bertolínia,1018220835,1018220835,1014752890
220173,Betânia do Piauí,831580834,831580834,827255997
220177,Boa Hora,828509554,828186508,809183824
220180,Bocaina,957535715,906011610,891234406
220190,Bom Jesus,4984411037,4984411037,4984411037
220191,Bom Princípio do Piauí,932528005,928936459,885424355
220192,Bonfim do Piauí,791295031,786727773,770272642
220194,Boqueirão do Piauí,759190531,759190531,739807349
220196,Brasileira,1224324849,1194690275,1122076566
220198,Brejo do Piauí,703938292,703938292,703938292
220200,Buriti dos Lopes,3384837463,3384837463,3133006343
220202,Buriti dos Montes,1148737281,1148737281,1148737281
220205,Cabeceiras do Piauí,1828490070,1049469741,1588266928
220207,Cajazeiras do Piauí,862987785,841420092,840122577
220208,Cajueiro da Praia,1221135647,1198049942,1190092141
220209,Caldeirão Grande do Piauí,1266647083,1266647083,1254459259
220210,Campinas do Piauí,889508888,886756764,858128897
220211,Campo Alegre do Fidalgo,639689948,639689948,638969948
220213,Campo Grande do Piauí,837843177,837655389,829484929
220217,Campo Largo do Piauí,870009280,870009280,862599215
220220,Campo Maior,6655316149,6655316149,6583571748
220225,Canavieira,746330114,746330114,731469992
220230,Canto do Buriti,2647894829,2647894829,2566387042
220240,Capitão de Campos,1422947292,1410353300,1306970315
220245,Capitão Gervásio Oliveira,817131262,807929905,789564990
220250,Caracol,1216073326,1216073326,1201983336
220253,Caraúbas do Piauí,928296521,891654025,876421621
220255,Caridade do Piauí,1141259943,1140514521,1130848383
220260,Castelo do Piauí,2307512473,2157454220,2140867619
220265,Caxingó,852773259,829703806,827853570
220270,Cocal,3196516622,3189341409,3187138459
220271,Cocal de Telha,729968125,729968125,721734449
220272,Cocal dos Alves,836348048,836348048,836348048
220273,Coivaras,738965106,738965106,737242370
220275,Colônia do Gurguéia,988934902,988934902,988208806
220277,Colônia do Piauí,668790202,668790202,668790202
220280,Conceição do Canindé,681629929,676098331,667046564
220285,Coronel José Dias,676161164,676161164,673447544
220290,Corrente,2609319750,2591981379,2568763922
220300,Cristalândia do Piauí,1174416510,1174416510,1173136057
220310,Cristino Castro,2460583892,2460583892,2460583892
220320,Curimatá,1384719382,1384719382,1384719382
220323,Currais,999170555,998360555,956846266
220325,Curralinhos,681811680,681811680,652758692
220327,Curral Novo do Piauí,1336337912,1336337912,1336337912
220330,Demerval Lobão,1764851215,1764851215,1759567710
220335,Dirceu Arcoverde,825357985,825357985,788303177
220340,Dom Expedito Lopes,1025905347,1025905347,1022784543
220342,Domingos Mourão,663758702,663758702,663758702
220345,Dom Inocêncio,1306729169,1306729169,1303191335
220350,Elesbão Veloso,2083220755,2083220755,2068238658
220360,Eliseu Martins,783623827,783623827,764898380
220370,Esperantina,3633581457,3593373829,3573892182
220375,Fartura do Piauí,733290434,733290434,705804038
220380,Flores do Piauí,820666775,820666775,806803415
220385,Floresta do Piauí,961302819,961302819,961302819
220390,Floriano,10250611788,10204273416,9913793054
220400,Francinópolis,735095719,624884632,618572842
220410,Francisco Ayres,776602365,776602365,757979261
220415,Francisco Macedo,575226364,575226364,570381642
220420,Francisco Santos,1275296343,1275296343,1275296343
220430,Fronteiras,1981491601,1981491601,1956071549
220435,Geminiano,812233935,812233935,808417892
220440,Gilbués,1999548684,1999548684,1999548684
220450,Guadalupe,1842742230,1840954030,1792871543
220455,Guaribas,592757182,592757182,592325598
220460,Hugo Napoleão,699323967,699323967,664882469
220465,Ilha Grande,1029975147,1029975147,1027389994
220470,Inhuma,1643837262,1642684789,1599602720
220480,Ipiranga do Piauí,1299454015,1299454015,1298908913
220490,Isaías Coelho,1215596070,1215596070,1215596070
220500,Itainópolis,1330302260,1330302260,1320365967
220510,Itaueira,1628567295,1623654377,1538734917
220515,Jacobina do Piauí,1105747272,1094016734,1093048556
220520,Jaicós,2902090078,2902090078,2822880429
220525,Jardim do Mulato,964999942,964999942,946117453
220527,Jatobá do Piauí,660005896,660005896,660005896
220530,Jerumenha,798890711,798340051,798340051
220535,João Costa,727303543,727024738,726554739
220540,Joaquim Pires,1594430697,1594430697,1586708204
220545,Joca Marques,719698853,719698853,716675225
220550,José de Freitas,4805934478,4805823243,4374050521
220551,Juazeiro do Piauí,679394052,679394052,679394052
220552,Júlio Borges,1062144737,1062115737,1054929509
220553,Jurema,745877067,745877067,735955061
220554,Lagoinha do Piauí,549811774,549477051,538702728
220555,Lagoa Alegre,1128376454,1128376454,1128376454
220556,Lagoa do Barro do Piauí,1527425381,1425600520,1409860061
220557,Lagoa de São Francisco,928365677,928365677,892804295
220558,Lagoa do Piauí,696976549,695169962,688903387
220559,Lagoa do Sítio,847436969,847436969,839394541
220560,Landri Sales,952287043,948548089,936612920
220570,Luís Correia,4082483385,4082483385,4082317059
220580,Luzilândia,2996307589,2993158873,2993158873
220585,Madeiro,878561010,878561010,868107190
220590,Manoel Emídio,916730356,916730356,901203721
220595,Marcolândia,1542971091,1542121091,1498930098
220600,Marcos Parente,863894669,863790944,852629403
220605,Massapê do Piauí,848872212,848872212,847285178
220610,Matias Olímpio,1425444442,1422663242,1404012561
220620,Miguel Alves,3620364790,3594511812,3584889602
220630,Miguel Leão,533598788,529589326,528486474
220635,Milton Brandão,797363567,795987538,787138636
220640,Monsenhor Gil,1380878210,1372196333,1370293643
220650,Monsenhor Hipólito,579023961,579023961,570771995
220660,Monte Alegre do Piauí,1819272075,1815358475,1735674612
220665,Morro Cabeça no Tempo,760293985,727887293,689147616
220667,Morro do Chapéu do Piauí,735923151,735541126,735541126
220669,Murici dos Portelas,823051845,819483550,816070250
220670,Nazaré do Piauí,850529099,846539691,812516769
220672,Nazária,851904106,851904106,851904106
220675,Nossa Senhora de Nazaré,745561441,745561441,736309249
220680,Nossa Senhora dos Remédios,978129478,977833848,928823265
220690,Novo Oriente do Piauí,786415633,786415633,786415633
220695,Novo Santo Antônio,687310271,811087533,742181230
220700,Oeiras,4722347239,4709208463,4510752034
220710,Olho D'Água do Piauí,633203923,633203923,623619362
220720,Padre Marcos,1173679436,1173679436,1173679436
220730,Paes Landim,762320142,754602627,715271720
220735,Pajeú do Piauí,616626177,597400519,550184136
220740,Palmeira do Piauí,871532612,871083920,859276895
220750,Palmeirais,1700031508,1700031508,1694622908
220755,Paquetá,751851836,751851836,734302775
220760,Parnaguá,1201867599,1201867559,1168979231
220770,Parnaíba,19551958402,19551951874,19064376033
220775,Passagem Franca do Piauí,693163619,657752074,625773840
220777,Patos do Piauí,894976334,894976334,882522055
220779,Pau D'Arco do Piauí,680825650,680825650,680825650
220780,Paulistana,3849065098,3848606268,3439317877
220785,Pavussu,752577310,740299690,734340274
220790,Pedro II,4556701735,4555351735,4531315162
220793,Pedro Laurentino,522283010,522283010,505118916
220795,Nova Santa Rita,661001254,661001254,660561762
220800,Picos,12346398014,12081330901,11751127022
220810,Pimenteiras,1277836313,1275812204,1247808704
220820,Pio IX,2079435155,2076187790,2032695424
220830,Piracuruca,4144799501,4144799501,4044437207
220840,Piripiri,8285105654,8266343044,7914307455
220850,Porto,2159383270,2071273960,2018626711
220855,Porto Alegre do Piauí,523624945,523624945,523624945
220860,Prata do Piauí,747291489,746165601,743369343
